elapsed_s,channels_touched_so_far,server_mem_rss_mb,client_mem_rss_mb
840.2,4600,1139.25,39.19
841.2,4600,1139.25,39.19
842.2,4620,1139.25,39.19
843.2,4620,1139.25,39.19
844.2,4620,1139.25,39.19
845.2,4640,1139.25,39.19
846.2,4640,1139.25,39.19
847.2,4640,1139.25,39.19
848.2,4640,1139.25,39.19
849.2,4660,1139.25,39.19
850.2,4660,1139.25,39.19
851.2,4660,1139.25,39.19
852.2,4680,1139.25,39.19
853.2,4680,1139.25,39.19
854.2,4680,1139.25,39.19
855.2,4680,1139.25,39.19
856.2,4700,1139.25,39.19
857.2,4700,1139.25,39.19
858.2,4700,1139.25,39.19
859.3,4720,1139.25,39.19
860.3,4720,1139.25,39.19
861.3,4720,1139.25,39.19
862.3,4720,1139.25,39.19
863.3,4740,1139.25,39.19
864.3,4740,1139.25,39.19
865.3,4740,1139.25,39.19
866.3,4760,1139.25,39.19
867.3,4760,1139.25,39.19
868.3,4760,1139.25,39.19
869.3,4760,1139.25,39.19
870.3,4780,1139.25,39.19
871.3,4780,1139.25,39.19
872.3,4780,1139.25,39.19
873.3,4800,1139.25,39.19
874.3,4800,1139.25,39.19
875.3,4800,1139.25,39.19
876.3,4800,1139.25,39.19
877.3,4820,1139.25,39.19
878.3,4820,1139.25,39.19
879.3,4820,1139.25,39.19
880.3,4840,1139.25,39.19
881.3,4840,1139.25,39.19
882.3,4840,1139.25,39.19
883.3,4840,1139.25,39.19
884.3,4860,1139.25,39.19
885.3,4860,1139.25,39.19
886.3,4860,1139.25,39.19
887.3,4880,1139.25,39.19
888.3,4880,1139.25,39.19
889.3,4880,1139.25,39.19
890.3,4880,1139.25,39.19
891.3,4900,1139.25,39.19
892.3,4900,1139.25,39.19
893.3,4900,1139.25,39.19
894.3,4920,1139.25,39.19
895.3,4920,1139.25,39.19
896.3,4920,1139.25,39.19
897.3,4920,1139.25,39.19
898.3,4940,1139.25,39.19
899.3,4940,1139.26,39.19
900.3,4940,1139.26,39.19
901.3,4960,1139.26,39.19
902.3,4960,1139.26,39.19
903.3,4960,1139.26,39.19
904.3,4960,1139.26,39.19
905.3,4980,1139.26,39.19
906.3,4980,1139.26,39.19
907.3,4980,1139.26,39.19
908.3,4980,1139.27,39.19
909.3,5000,1139.27,39.19
910.3,5000,1139.27,39.19
911.3,5000,1139.27,39.19
912.3,5000,1139.27,39.19
913.3,5000,1139.27,39.19
914.3,5000,1139.27,39.19
915.3,5000,1139.27,39.19
916.3,5000,1139.27,39.19
917.3,5000,1139.27,39.19
918.3,5000,1139.27,39.19
919.3,5000,1139.27,39.19
920.3,5000,1139.27,39.19
921.3,5000,1139.28,39.19
922.3,5000,1139.28,39.19
923.3,5000,1139.28,39.19
924.3,5000,1139.28,39.19
925.3,5000,1139.29,39.19
926.3,5000,1139.29,39.19
927.3,5000,1139.29,39.19
928.3,5000,1139.29,39.19
929.3,5000,1139.29,39.19
930.3,5000,1139.29,39.19
931.3,5000,1139.29,39.19
932.3,5000,1139.29,39.19
933.3,5000,1139.3,39.19
934.3,5000,1139.3,39.19
935.3,5000,1139.3,39.19
936.3,5000,1139.3,39.19
937.3,5000,1139.3,39.19
938.3,5000,1139.3,39.19
939.3,5000,1139.31,39.19
940.3,5000,1139.31,39.19
941.3,5000,1139.31,39.19
942.3,5000,1139.31,39.19
943.4,5000,1139.31,39.19
944.4,5000,1139.32,39.19
945.4,5000,1139.32,39.19
